Country,A001,A002,A003,A004,A005,A006,A008,A009,A062,A165,A170,A173,B008,C001_01,C002_01,C006,C038,C039,C041,D001_B,D026_03,D026_05,D054,D057,D059,D060,D061,D066_01,D078,E015,E016,E018,E023,E025,E026,E027,E028,E034,E035,E036,E037,E039,E040,E069_01,E069_04,E069_05,E069_07,E069_08,E069_10,E069_12,E069_13,E069_14,E069_15,E069_40,E069_41,E069_54,E114,E115,E117,E117B,E124,E224,E225,E226,E227,E229,E233,E233A,E233B,E235,E236,E248B,E254B,E258B,E259B,E260B,E261B,E262B,E268,E277,E286,E287,E289,F028,F028B,F114A,F114B,F114C,F114D,F116,F117,F120,F121,F122,F123,F144_02,F202,F206,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,G052,G058,G062,G063,H001,H006_01,H006_02,H008_01,H008_02,H008_03,H008_04,H008_07,H008_08,H008_09
Colombia,0.9315789473684211,0.6765350877192982,0.8026315789473685,0.4057017543859649,0.8940789473684211,0.7774122807017544,0.8179824561403508,0.7404605263157895,0.2993421052631579,0.045394736842105265,0.7986111111111112,0.7912280701754385,0.845364238410596,0.3335526315789474,0.640625,0.6239035087719298,0.7116776315789474,0.7090460526315789,0.5881578947368421,0.8486842105263158,0.5064144736842106,0.7613486842105263,0.8144736842105263,0.5765350877192983,0.3964912280701754,0.36491228070175435,0.518859649122807,0.48486842105263156,0.3655701754385965,0.3101973684210526,0.7440789473684211,0.9138157894736842,0.3199561403508772,0.46710526315789475,0.33157894736842103,0.39342105263157895,0.28157894736842104,0.4654605263157895,0.41118421052631576,0.44334795321637427,0.4916666666666667,0.5998538011695906,0.568640350877193,0.6046052631578948,0.33925438596491225,0.2975877192982456,0.23092105263157894,0.26228070175438595,0.34671052631578947,0.2317982456140351,0.4131578947368421,0.518859649122807,0.5304824561403509,0.4875,0.40942982456140353,0.5571648014044327,0.5798245614035088,0.7010964912280703,0.7289473684210527,0.42039473684210527,0.3866228070175438,0.45350877192982453,0.3516812865497076,0.6344298245614035,0.4266812865497076,0.5179093567251462,0.6817251461988304,0.32536549707602336,0.408406432748538,0.8126461988304093,0.4710526315789474,0.3962171052631579,0.7189144736842106,0.8276315789473684,0.48223684210526313,0.7582236842105263,0.44276315789473686,0.6702302631578947,0.94203216374269,0.4305921052631579,0.6177631578947368,0.4174342105263158,0.5161184210526316,0.5641447368421053,0.8209586466165414,0.308625730994152,0.06513157894736842,0.28830409356725145,0.08706140350877194,0.11695906432748537,0.09671052631578947,0.1503654970760234,0.4116959064327485,0.3121345029239766,0.12478070175438596,0.32916666666666666,0.5254385964912281,0.5472953216374269,0.45087719298245615,0.5144736842105263,0.23311403508771927,0.3625,0.30701754385964913,0.3605263157894737,0.48717105263157895,0.5543859649122806,0.5197368421052632,0.6333333333333333,0.6771929824561403,0.7753396029258098,0.29429824561403506,0.19144736842105264,0.3344298245614035,0.5142543859649124,0.5368421052631579,0.3256578947368421,0.22039473684210525
Cyprus,0.9712470745570043,0.797583081570997,0.7260458839406208,0.39363143631436315,0.7865853658536586,0.7162759089364593,0.7028475711892798,0.8108108108108109,0.4171747967479675,0.08020833333333334,0.6295180722891567,0.6369994359842075,0.7363238512035012,0.5083841463414634,0.7131230925737538,0.5726842461122379,0.7522912423625255,0.7311416921508664,0.6408629441624365,0.9564489112227805,0.6160164271047228,0.7059572301425663,0.8229908443540184,0.5519412381951732,0.41764496620419783,0.2602040816326531,0.5116684082201324,0.5056065239551478,0.38801811215604315,0.3701570680628273,0.6913133402275078,0.628680479825518,0.4037225042301184,0.48140495867768596,0.2659019812304484,0.452258726899384,0.38704663212435236,0.5095338983050848,0.5767357571638917,0.5792982456140351,0.6319163292847503,0.6877217072891635,0.5053981106612686,0.5541752933057281,0.41452991452991456,0.4051787016776076,0.37914023960535587,0.47120418848167545,0.4428374655647383,0.29338989042064334,0.40732351830879576,0.5243445692883895,0.5477855477855478,0.5460212687935461,0.3088235294117647,0.5957147874956095,0.4534883720930233,0.5038291011688836,0.8385964912280701,0.23445345693317884,0.5901981230448384,0.5579046276720695,0.3435225618631732,0.8195020746887965,0.7889803383630544,0.7595338983050847,0.8465391621129326,0.6229450856942986,0.5708084007978411,0.8615609536662169,0.5684246811444329,0.5154665314401623,0.7360122075279756,0.8633603238866396,0.575765306122449,0.7593623481781376,0.46219135802469136,0.710297131147541,0.8029415144203148,0.6785714285714286,0.5690721649484536,0.4129979035639413,0.3113897596656217,0.5661040787623066,0.6978548607941579,0.12648355374703288,0.050505050505050504,0.05274971941638608,0.04717192041135703,0.06776433691756271,0.05993265993265993,0.224002849002849,0.46671281873774084,0.1913447782546495,0.08412866737363026,0.1860570908677357,0.5060679611650485,0.538508040140249,0.6435374149659864,0.6619337390128466,0.25119291070211314,0.3699712643678161,0.36562612127735916,0.40997942386831276,0.2282608695652174,0.46505939902166316,0.4610757254069356,0.6138211382113822,0.42821606254442074,0.45602836879432623,0.09489795918367347,0.13914529914529913,0.14217687074829935,0.21721311475409838,0.6834532374100719,0.3868312757201646,0.07049965776865162
Czech Republic,0.9124270225187657,0.8083333333333333,0.7774067890929327,0.32303839732888145,0.695053400786959,0.2659988870339455,0.6588366890380314,0.700792326939116,0.39941569282136896,0.3727959697732997,0.6738888888888889,0.6717720226492156,0.7168674698795181,0.4223993288590604,0.7428989139515455,0.6121785946347349,0.7173640167364017,0.592964824120603,0.5301003344481605,0.8663324979114452,0.4506302521008403,0.6365159128978224,0.5636154289004031,0.5369415807560137,0.4803754266211604,0.33164556962025316,0.3984835720303286,0.48218776194467733,0.4549319727891157,0.49194915254237287,0.7154300168634063,0.6188455008488964,0.38865721434528777,0.47721518987341777,0.265209940017138,0.34052453468697125,0.31599312123817713,0.40694682675814753,0.3769808173477898,0.4911242603550296,0.5181767337807606,0.700604370060437,0.4985110738879583,0.38724637681159424,0.43874404261283995,0.4951024042742654,0.4075642111205193,0.5173913043478261,0.4987384356602187,0.3242937853107345,0.5100472813238771,0.47329334475864043,0.495221027479092,0.5333333333333333,0.561832490163013,0.6577200577200578,0.2589052997393571,0.580952380952381,0.7248722316865418,0.23015873015873017,0.5133165124754696,0.5194326241134752,0.2570824930375492,0.7859353023909985,0.6613175675675675,0.7171288436144123,0.8104850014017382,0.4751349815288434,0.36186186186186187,0.7727694305323687,0.5981543624161073,0.5157035175879396,0.6803347280334728,0.8651755852842811,0.6748324958123953,0.6835708298407376,0.5618708053691275,0.7721943048576214,0.6736871665262566,0.5508403361344538,0.28699743370402053,0.3542905692438403,0.3195392491467577,0.1927777777777778,0.1892439780586692,0.2522952969833239,0.18313791178112784,0.24516908212560384,0.1309158530915853,0.2514029180695847,0.2249299719887955,0.5703765846383296,0.6506069094304388,0.5631205673758864,0.42065514962711226,0.42396919319996246,0.279655990510083,0.5259072203516647,0.6305254378648875,0.7184195882025599,0.4145048814504882,0.4681286549707603,0.4481292517006803,0.5581103678929765,0.20509607351712614,0.596977329974811,0.4876385336743393,0.5859092174881649,0.36099350832627713,0.2638888888888889,0.05759599332220367,0.0739505143174868,0.06366416458159577,0.09202112871837644,0.7447168216398986,0.3637130801687764,0.0431274346132443
Ecuador,0.9579855314412911,0.6178112786152987,0.7764738753841856,0.4180028129395218,0.9225842383737122,0.7732331663884252,0.8327683615819209,0.7151793160967472,0.28912133891213393,0.05862361937128292,0.7539417547764793,0.7296109240553684,0.7829457364341085,0.4468174204355109,0.7614966555183946,0.5933351898264179,0.7508361204013378,0.78610183639399,0.7007956448911222,0.8107957707289928,0.5621314237573716,0.7809364548494984,0.8929868678401789,0.5782485875706215,0.3709997167941093,0.37089991589571064,0.5554617117117118,0.500210970464135,0.34650967199327165,0.4259882253994954,0.8959561920808761,0.9391778523489933,0.3119266055045872,0.31069609507640067,0.0776173285198556,0.3060016906170752,0.17567567567567569,0.5038135593220339,0.4383753501400561,0.45834523469484906,0.5557415155741516,0.5714817919344323,0.6782349099729452,0.7103505843071787,0.3995510662177329,0.34725774367718104,0.2773109243697479,0.2188295165394402,0.4330532212885154,0.23033865099356282,0.48397976391231023,0.5775910364145658,0.5967007963594995,0.5921866216975828,0.5159128978224455,0.6541038525963149,0.6666666666666666,0.6558773424190801,0.7479954180985109,0.41188584877905265,0.49017957351290686,0.5168464887374598,0.4090301641848033,0.6650713213213213,0.44557823129251695,0.5443769875686615,0.7274509803921568,0.4510978043912176,0.4808201058201058,0.8011400803663209,0.5842021226636611,0.5639145012573344,0.6729323308270676,0.8830543933054393,0.5662625418060201,0.6853556485355649,0.4726890756302521,0.6776703111858705,0.8752664257251412,0.2917383820998279,0.548441449031171,0.33164556962025316,0.32478991596638657,0.5857063093243998,0.7788404064554691,0.3822448402601074,0.10199143867485576,0.25504416550441655,0.1307298930729893,0.14836656369933537,0.14490311710193765,0.1722362632219414,0.37421472105016407,0.2620309739112358,0.1586764429404023,0.29507426207933823,0.5630707762557078,0.5206108300543376,0.4151363383416806,0.4476905954368392,0.15733778891673628,0.28551336146272854,0.24521396396396397,0.4425213675213675,0.3570833333333333,0.5497985031663788,0.5071225071225072,0.6346688925987758,0.753013737033922,0.765079365079365,0.1504745951982133,0.2548197820620285,0.2806136680613668,0.3962159154145799,0.5193602693602694,0.23554065381391448,0.08877721943048576
Egypt,0.9988888888888889,0.7272727272727273,0.5351836276983459,0.33475661827497866,0.8536789297658862,0.991111111111111,0.5754795663052544,0.6433333333333333,0.24643755238893547,0.07351712614870509,0.5408892601875057,0.6153119984895685,0.6690273843248347,0.8754173622704507,0.938133445945946,0.4104346214437957,0.8276942355889725,0.8974519632414368,0.875737152485257,0.9755555555555556,0.6904156064461408,0.9474562135112594,0.9477945281965382,0.7329368450863779,0.7544757033248082,0.3344632768361582,0.718855218855219,0.6545801526717557,0.6887379739671761,0.07941929974380871,0.914041404140414,0.8448905109489051,0.3112970711297071,0.08626609442060085,0.05531914893617021,0.03580562659846547,0.01238257899231426,0.5908289241622575,0.3616703952274422,0.39951267056530215,0.8284259259259259,0.8228861550478421,0.6797605686494574,0.6578573458368855,0.19824890556597874,0.201949860724234,0.18016194331983804,0.3017975402081362,0.3150684931506849,0.09958190801976434,0.3581375108790253,0.22564855604503178,0.26677231907025883,0.49731471535982813,0.566051393412957,0.3482647296206618,0.3529411764705882,0.6082966226138032,0.8529121421520237,0.4412081984897519,0.4071363220494053,0.7810457516339869,0.5307419630851973,0.8619434040782356,0.5738102775139812,0.7763793541825578,0.6916248955722639,0.6841832504145936,0.5961517072628183,0.9035876607678174,0.37982973149967253,0.12406015037593986,0.3807531380753138,0.6631161236424394,0.15533778148457048,0.1601758793969849,0.100251677852349,0.22969011725293134,0.8357197403589156,0.5829124579124579,0.20466101694915254,0.1873406966864911,0.19165247018739354,0.6765607580824972,0.939408454077356,0.08768348400894332,0.007345420734542072,0.3193863319386332,0.056487695749440715,0.05970571590265987,0.019744807674396944,0.11795593061415846,0.44276518331933945,0.0636678975047555,0.012831241283124128,0.6265060240963854,0.9374651032942491,0.6028074337682878,0.7300528217959411,0.7800945232137892,0.3011744966442953,0.488135593220339,0.2835689045936396,0.3489089184060721,0.2512315270935961,0.7553648068669528,0.624745269286754,0.8194444444444445,0.6408677807094694,0.7587492828456684,0.21333333333333335,0.16041145398943565,0.38202559821925436,0.3046744574290484,0.3657094594594595,0.12721145745577084,0.07812065610230748
Ethiopia,0.9821138211382113,0.8084010840108401,0.7145187601957587,0.40209886771610054,0.967479674796748,0.975338753387534,0.7276422764227642,0.8173311635475996,0.3923841059602649,0.11908646003262643,0.5310550583129915,0.7199453551912568,0.7335827098919367,0.5046786004882018,0.7277913610431948,0.46873300706905924,0.8778455284552845,0.8939024390243903,0.8995117982099268,0.9574525745257453,0.7526487367563163,0.8523189585028478,0.9296959826275787,0.5243169398907104,0.4485903814262024,0.2677015250544662,0.5894507884719957,0.4977495908346972,0.400599128540305,0.21877584780810588,0.86607892527288,0.706198347107438,0.3349767187072035,0.22750210260723297,0.06650041562759768,0.302880658436214,0.06016597510373444,0.43094841930116473,0.39294503691550453,0.4442573887018331,0.5715592135345221,0.9159869494290376,0.8603407649084648,0.8725250881475454,0.42929774388306324,0.49807321772639696,0.49587301587301597,0.5298726738491675,0.48334781349551115,0.3369499698613623,0.566427289048474,0.6172624237140366,0.6193939393939394,0.6499402628434886,0.8389574759945131,0.621160409556314,0.43166089965397925,0.560344827586207,0.9006734006734007,0.3925419869057786,0.4976680384087792,0.631470560703922,0.4630727255621413,0.8914508017838504,0.7125235404896422,0.8095377699599334,0.9115859449192782,0.6060349689791314,0.8338025525525525,0.9435336976320582,0.49176276771004945,0.13835559265442404,0.6412952060555088,0.6550658978583196,0.6439205955334988,0.6291459369817579,0.14640883977900554,0.2844748858447489,0.849897636329797,0.7394888705688375,0.1744186046511628,0.1736053288925895,0.13738551207327226,0.8747967479674796,0.9026713124274099,0.06984126984126983,0.05247918928700687,0.2143439282803586,0.055646036916395226,0.06072245084590763,0.054284676833696435,0.07519274376417233,0.1767635606266413,0.07922231307349868,0.05188807389296386,0.1256904826586978,0.8720287451630735,0.5238500851788755,0.6989422294548414,0.5703401360544218,0.44480696030451333,0.47326786688488814,0.31472081218274117,0.46797520661157027,0.47876949740034663,0.442080378250591,0.39199759326113115,0.6033686498234175,0.8342826145918092,0.8977401129943503,0.18729641693811075,0.05904761904761905,0.19175481421209656,0.28555917480998916,0.6327361563517915,0.3273615635179153,0.08734693877551021
Germany,0.9569962890198647,0.8556138051550896,0.7644356955380577,0.6029251255184458,0.7335121842164095,0.42181340341655715,0.7194827964058733,0.6847540983606558,0.5615183246073299,0.45951417004048584,0.7485956080834609,0.6814814814814815,0.8082990397805212,0.22800393959290874,0.3920755968169761,0.6791017482261722,0.5920875420875421,0.6884105960264901,0.4160079051383399,0.9437513679142044,0.36511627906976746,0.5356906807666887,0.6721199727334697,0.5557884928954111,0.20822162645218947,0.15,0.37014725568942436,0.29380053908355797,0.2112233445566779,0.5308056872037914,0.8310765064319566,0.6638341264445955,0.6900087260034905,0.7903439153439153,0.3623633879781421,0.5466977985323549,0.18732970027247958,0.4688979039891819,0.4655452265014018,0.5200595517943896,0.5666446353822427,0.7263990537443632,0.5215479331574318,0.41230486685032136,0.41655540720961287,0.4916173570019724,0.457619374000457,0.556981981981982,0.400891861761427,0.36388508891928867,0.35684931506849316,0.5750865051903115,0.5937086968014803,0.5753361149745017,0.38218965134354876,0.6751815677435512,0.2628782628782629,0.39758756668986317,0.9216867469879517,0.06272401433691757,0.7582562747688244,0.7336010709504684,0.04996852376455776,0.9511817981002872,0.8349227470983958,0.8557281116362818,0.9568800588668138,0.4838198687485856,0.1615096108766995,0.9404970760233918,0.7309513241603787,0.6506221349050425,0.7473787680209699,0.8718074656188605,0.7823952879581152,0.5493119266055047,0.40062213490504256,0.6677028795811518,0.5092592592592592,0.6712558764271324,0.823859881031064,0.4865138233310856,0.7698730794923181,0.27978537012702587,0.34444865479348236,0.05980650835532102,0.01803374054682955,0.056504599211563734,0.03574815787553805,0.05745614035087719,0.03616214639836687,0.4956456456456456,0.7108745472018925,0.6809843400447427,0.3524293524293524,0.16953262786596118,0.20844875346260386,0.4448903753251579,0.6471890216910138,0.7364597093791282,0.3981981981981982,0.5350098619329389,0.5439865027717523,0.4842914438502674,0.0752153744201458,0.6856763925729444,0.5668473351400181,0.7101354303189166,0.24563884959924565,0.25886524822695034,0.022920759659463,0.10216110019646366,0.05526430755788554,0.0599250936329588,0.6744827586206896,0.44715447154471544,0.0067759562841530055
Greece,0.976388888888889,0.8323586744639377,0.7590731434952541,0.3847443419949707,0.8806366047745358,0.7624617098301308,0.5950390189520625,0.7895066889632106,0.46638655462184875,0.08417508417508418,0.5757407407407407,0.5626220362622035,0.7638259292837716,0.4786253143336127,0.7298994974874372,0.4458426547352722,0.5690376569037657,0.6197654941373534,0.660953177257525,0.9691409507923269,0.5289429530201343,0.647822445561139,0.71285140562249,0.5683106575963719,0.3540408398044291,0.21499013806706113,0.4517766497461929,0.45502533783783783,0.3425685425685426,0.35676625659050965,0.7971938775510203,0.47640249332146034,0.3508625486922649,0.3799494524010109,0.3172413793103448,0.4337606837606838,0.4201537147736977,0.5,0.5206840546479412,0.5913354607871578,0.697257089725709,0.652731013842125,0.5254803675856307,0.6074818537130096,0.2709387296233839,0.2818452380952381,0.23482924075642111,0.4507829977628635,0.25300867618247974,0.18825853796217895,0.39724849527085127,0.4606114050558495,0.4754990925589837,0.4881889763779528,0.3001965739960685,0.6869639794168096,0.1360022714366837,0.2894576477757465,0.9354568315171836,0.16711509715994022,0.49331056077426705,0.642495126705653,0.25376830318690785,0.9269521410579344,0.8351532567049809,0.8031828204390759,0.9391556678835532,0.5600358422939068,0.4994192799070848,0.9287773128777312,0.4890772128060263,0.31213389121338914,0.6632610508757297,0.8155806182121972,0.5175585284280936,0.4087301587301587,0.2886343216531896,0.6041666666666666,0.818580765639589,0.7029535864978903,0.3931330472103004,0.39595872742906274,0.27186147186147186,0.5427890011223345,0.6577229876722263,0.06519511967961256,0.014504881450488144,0.024578000370988683,0.02121719709659408,0.07544006705783737,0.04194630872483221,0.39722929035906135,0.6517957351290684,0.23411636435722072,0.09833427976528487,0.15927223195174156,0.3421300659754948,0.47106481481481477,0.5670850767085077,0.687604690117253,0.2380952380952381,0.3100639906922629,0.30646083476272157,0.37732263513513514,0.2295703454085931,0.47250566893424034,0.4802836879432624,0.5261111111111112,0.5719895287958116,0.36093189964157707,0.11528822055137844,0.25,0.07971014492753624,0.23169033695349484,0.7834448160535117,0.4560669456066946,0.017837235228539576
Guatemala,0.9547057228098724,0.7350149172769189,0.790886899918633,0.5006780580417685,0.8467588825603473,0.7629509085977759,0.8022782750203418,0.7609845402766476,0.40950413223140497,0.17982099267697316,0.722177018352771,0.750293825151433,0.7256600660066006,0.3724572823433686,0.6804312449145646,0.6627791338938613,0.701179820992677,0.636899918633035,0.5844182262001627,0.9022185702547246,0.3889340927583401,0.7418633034987795,0.8484349258649093,0.5504714364947311,0.32863070539419087,0.2849596886294134,0.5726495726495727,0.5394629780309195,0.30016583747927034,0.41253051261187956,0.7343368592351506,0.7925142392188771,0.4593629873695772,0.4249374478732277,0.17215189873417722,0.36280233527939953,0.25989890480202194,0.5927583401139137,0.314875730994152,0.4446291678211877,0.47487321346242506,0.583149374540103,0.6082113596612353,0.6943314347708164,0.3387577976674803,0.2747491185245457,0.2093843232980743,0.21399511798209928,0.34580960130187144,0.19717927854624354,0.33468944941687007,0.42283699484675885,0.42799023596419855,0.44182262001627337,0.39056143205858423,0.516680227827502,0.6650393273664226,0.714130729590453,0.7534580960130187,0.4076484947111473,0.4485800937413841,0.43386681383370124,0.39060042557128316,0.6936362796711923,0.4469423628457766,0.5578781122259383,0.6596471783504202,0.45959176133739726,0.4515859766277128,0.7238888888888888,0.43602553427699137,0.5944816053511706,0.6779128248113998,0.7394869638351557,0.5244725738396624,0.8107653490328006,0.5154138513513514,0.7974283305227656,0.9041677967634029,0.6720911310008136,0.6326955074875208,0.41485809682804675,0.5012605042016807,0.6402224030377,0.707776357084738,0.3491537895511405,0.13725490196078433,0.34055555555555556,0.1345514950166113,0.1538675570395103,0.14540580513958218,0.21770401106500692,0.4449039610329933,0.30303030303030304,0.17816569686893877,0.45476322093237515,0.4858569051580699,0.4695459579180509,0.48169717138103163,0.595257788806176,0.2776399228012131,0.44407345575959933,0.37513842746400883,0.39987613542526834,0.43449959316517495,0.4901129943502825,0.4441609977324263,0.5741795497694603,0.7813940873338758,0.7138595063737456,0.23379441280173582,0.23406563601844319,0.27827502034174123,0.3257390832655276,0.4987654320987654,0.25165016501650167,0.18307567127746135
Hong Kong,0.9209638554216868,0.749558232931727,0.7207990977928146,0.4765826873385013,0.6973938223938224,0.3872525350072429,0.6315789473684211,0.6106024096385542,0.39218523878437045,0.39496611810261373,0.6259509268188149,0.6284504475531971,0.7443044110518663,0.4393683702989392,0.7911636890391116,0.5917337627482555,0.7075289575289575,0.6572911636890391,0.5830115830115831,0.8972007722007722,0.5060357315306616,0.7014727184934815,0.5876089060987415,0.6863123993558777,0.40550161812297736,0.347007722007722,0.40555824850541283,0.4466183574879227,0.4014198128428525,0.5099225556631172,0.8296278395360078,0.4461500974658869,0.3785829307568438,0.43254352030947774,0.2948717948717949,0.40458937198067635,0.24394966118102615,0.49607458292443574,0.41019860440150296,0.4869964855366315,0.48641377454936774,0.6586494484799569,0.587071876507477,0.5132118824881011,0.5075279261777562,0.45171957671957674,0.40003253619651863,0.5146653702803435,0.4715762273901809,0.3492219492219492,0.49950835791543763,0.5482093663911846,0.5483764082173626,0.5473049991858003,0.6521317829457365,0.6148615832928607,0.3766764802093556,0.46676514032496313,0.6751759122893144,0.2830219600131104,0.5887487875848691,0.5496031746031745,0.2746681019016864,0.771869918699187,0.5876057876057876,0.6666666666666666,0.7685411572942136,0.4718875502008032,0.35876632717647733,0.758667097329888,0.5287226001511716,0.5913693346190935,0.7339759036144579,0.857039537126326,0.5786746987951807,0.772289156626506,0.6116739025566812,0.7809937288953207,0.4932815282499595,0.7550773694390716,0.5746737554374094,0.31761006289308175,0.5045871559633027,0.23531305327539032,0.24411947299441264,0.22926409718862548,0.11384335154826958,0.3061859541820913,0.1448087431693989,0.1365953109072375,0.11223778099683458,0.3245500592736286,0.4858620132493133,0.5545332257196663,0.2648910411622276,0.3864664082687338,0.3531059482616576,0.5311838462791076,0.5686084142394823,0.6631291204373694,0.37388915818387464,0.4896551724137931,0.4839396919042937,0.439893359185652,0.33624454148471616,0.45576580947759987,0.44163424124513617,0.6513982642237224,0.4697554697554698,0.4888126735260493,0.09654618473895583,0.08871745419479268,0.15533043897732754,0.16538090646094503,0.6215953307392996,0.2509671179883946,0.0872289156626506
India,0.9765563435776201,0.7856294536817102,0.6777843954734961,0.4811435523114356,0.8867775138558986,0.8138657131505761,0.7392249901146699,0.7369899467770551,0.4036287923854848,0.17685851318944845,0.6893759873617694,0.6856368563685636,0.771112600536193,0.6189831528279182,0.7620721271393643,0.6072842438638163,0.8393281807372176,0.84061004784689,0.8253567181926278,0.9442144687561601,0.7068699938385705,0.8737373737373737,0.9185319620891308,0.5475740390674229,0.543794105437941,0.38080869040434523,0.6636744464392579,0.6202474351237175,0.5029707027248514,0.36624775583482944,0.7656734947237741,0.6554993678887485,0.4907683144729006,0.3320767649074709,0.28840970350404316,0.40681818181818186,0.32637508283631544,0.5003073140749846,0.3184601924759405,0.3990970958830267,0.5106540297102911,0.5507306313757927,0.6065122524337025,0.8520499108734403,0.5971014492753624,0.6040633120718166,0.669247311827957,0.707167090754877,0.5830772382708461,0.4329243353783231,0.5378736794785345,0.6868903164406376,0.673031588873173,0.6623156876963983,0.7931520644511582,0.7980118443316413,0.6607843137254902,0.6525789593274256,0.8007293007293007,0.36809815950920244,0.7168047588697685,0.7053938859494414,0.40971644961669895,0.7904279991566519,0.6901777494511719,0.7329117735621801,0.7965160663474217,0.614247311827957,0.6273864384463462,0.8276812792941824,0.6500420875420875,0.546875,0.7098187311178248,0.7437537180249851,0.21309148264984226,0.7786614645858343,0.4187938736439055,0.6961966604823747,0.7518184851518185,0.705989110707804,0.5517023959646911,0.44241842610364684,0.44053708439897693,0.6638888888888889,0.7096254872055584,0.19139915202907326,0.0986333927510398,0.28964017398181097,0.10326484473701708,0.1160329018338727,0.10293237582286055,0.19831311863934198,0.2335958005249344,0.2061979387265283,0.10071942446043165,0.316991452991453,0.5345117845117845,0.33850129198966405,0.6812536960378475,0.679144385026738,0.37048132614339924,0.5209965842877236,0.388458225667528,0.5381877022653722,0.40643863179074446,0.5520412741139524,0.5360390330450211,0.768545994065282,0.6152054214315967,0.6312513414895901,0.232741617357002,0.1976190476190476,0.30116439707913956,0.32854578096947934,0.5535168195718654,0.24281345565749235,0.2258511480601742
Indonesia,0.9920833333333333,0.7605633802816902,0.7516421645292461,0.5003166561114629,0.9730123997082422,0.9933333333333333,0.7901427529436282,0.7184375,0.29384182557049077,0.051891216005001566,0.7285148101793909,0.7419749205351216,0.8381374722838137,0.6962441314553991,0.7683996241778891,0.6077040745376164,0.5528290090653329,0.6593045112781956,0.698125,0.879545691361884,0.6726003764115432,0.7831353547983746,0.8972030891254436,0.6445418493007723,0.6273649001776942,0.5033907146583203,0.3390625,0.45856785490931834,0.5817708333333333,0.4775580665411174,0.7649289099526067,0.5454832596336071,0.383390930987538,0.18378887841658811,0.08454030226700253,0.2551148882593642,0.10577526679221595,0.5543307086614173,0.3569710281351323,0.37814070351758794,0.5414489724834552,0.6236559139784945,0.675125313283208,0.9473629351678131,0.5044507278249032,0.5093273638204883,0.5105778339122198,0.6518379281537175,0.5185997910135841,0.4113677106400928,0.5586126923887835,0.6868368526105684,0.6810589347620548,0.7487468671679198,0.7230076447795581,0.7300536108483129,0.5522531160115053,0.5902532863097146,0.7693457145906715,0.5417473638906821,0.6746031746031746,0.7204504788969582,0.609905693824009,0.7552116234996841,0.44342539883336846,0.7799682034976152,0.743322818086225,0.6172334172963896,0.796996429321571,0.8257831156061245,0.7038344925985375,0.23558897243107768,0.641260162601626,0.8708567854909319,0.2609208045254557,0.5249683944374209,0.19820885434268334,0.4125418060200669,0.82043463021381,0.7120213433772755,0.25219298245614036,0.2382297551789077,0.34360337816703157,0.7472109269106454,0.9413632704177476,0.2533598631619367,0.061778612154081494,0.1596244131455399,0.09594853069031473,0.16682325921286145,0.10348071495766697,0.06402895222187424,0.1878597592883307,0.13229504198459982,0.05383411580594679,0.26467902795336423,0.7372943518809599,0.5623237450648618,0.5495101104857203,0.5,0.19678966020429434,0.37451656736699074,0.28413749605802585,0.5380937201147593,0.2744479495268139,0.31513805141225004,0.4573594440934934,0.7939583333333334,0.7650564617314931,0.8771399798590132,0.30239583333333336,0.14753414659576689,0.37702012303200916,0.32635416666666667,0.33511979823455235,0.041979949874686714,0.10472022507033449
